sequenceID	source.name	serotype	genotype	major_lineage	minor_lineage	minor_sublineage
MT076939	ncbi-nuccore-short	2	-	-	-	-
MT076940	ncbi-nuccore-short	2	-	-	-	-
MT076941	ncbi-nuccore-short	2	-	-	-	-
MT076942	ncbi-nuccore-short	2	-	-	-	-
MT076943	ncbi-nuccore-short	2	-	-	-	-
MT076944	ncbi-nuccore-short	2	-	-	-	-
MT076945	ncbi-nuccore-short	2	-	-	-	-
MT076946	ncbi-nuccore-short	2	-	-	-	-
MT076947	ncbi-nuccore-short	3	-	-	-	-
MT076949	ncbi-nuccore-short	3	-	-	-	-
MT076950	ncbi-nuccore-short	3	-	-	-	-
MT076951	ncbi-nuccore-short	3	-	-	-	-
MT076952	ncbi-nuccore-short	3	-	-	-	-
MT076953	ncbi-nuccore-short	3	-	-	-	-
MT076954	ncbi-nuccore-short	3	-	-	-	-
MT076956	ncbi-nuccore-short	4	-	-	-	-
MT076957	ncbi-nuccore-short	4	-	-	-	-
MT076958	ncbi-nuccore-short	4	-	-	-	-
MT076959	ncbi-nuccore-short	4	-	-	-	-
MT076960	ncbi-nuccore-short	4	-	-	-	-
MT076961	ncbi-nuccore-short	4	-	-	-	-
MT076962	ncbi-nuccore-short	4	-	-	-	-
MT078643	ncbi-nuccore-short	1	-	-	-	-
MT078644	ncbi-nuccore-short	1	-	-	-	-
MT078645	ncbi-nuccore-short	1	-	-	-	-
MT078646	ncbi-nuccore-short	1	-	-	-	-
MT078647	ncbi-nuccore-short	1	-	-	-	-
MT078648	ncbi-nuccore-short	1	-	-	-	-
MT078649	ncbi-nuccore-short	1	-	-	-	-
MT078650	ncbi-nuccore-short	1	-	-	-	-
MT078651	ncbi-nuccore-short	1	-	-	-	-
MT122190	ncbi-nuccore-short	1	-	-	-	-
MT122191	ncbi-nuccore-short	2	-	-	-	-
MT122192	ncbi-nuccore-short	2	-	-	-	-
MT122193	ncbi-nuccore-short	2	-	-	-	-
MT122194	ncbi-nuccore-short	2	-	-	-	-
MT122195	ncbi-nuccore-short	2	-	-	-	-
MT122196	ncbi-nuccore-short	2	-	-	-	-
MT122197	ncbi-nuccore-short	3	-	-	-	-
MT122198	ncbi-nuccore-short	3	-	-	-	-
MT122199	ncbi-nuccore-short	3	-	-	-	-
MT122200	ncbi-nuccore-short	3	-	-	-	-
MT122201	ncbi-nuccore-short	3	-	-	-	-
MT122202	ncbi-nuccore-short	3	-	-	-	-
MT122203	ncbi-nuccore-short	3	-	-	-	-
MT122204	ncbi-nuccore-short	3	-	-	-	-
MT122205	ncbi-nuccore-short	3	-	-	-	-
MT122206	ncbi-nuccore-short	4	-	-	-	-
MT122852	ncbi-nuccore-short	4	-	-	-	-
MT122853	ncbi-nuccore-short	4	-	-	-	-
MT122854	ncbi-nuccore-short	4	-	-	-	-
MT122855	ncbi-nuccore-short	4	-	-	-	-
MT122856	ncbi-nuccore-short	4	-	-	-	-
MT122857	ncbi-nuccore-short	4	-	-	-	-
MT122858	ncbi-nuccore-short	4	-	-	-	-
MT122859	ncbi-nuccore-short	4	-	-	-	-
MT122860	ncbi-nuccore-short	4	-	-	-	-
MT122861	ncbi-nuccore-short	4	-	-	-	-
MT122862	ncbi-nuccore-short	4	-	-	-	-
MT122863	ncbi-nuccore-short	4	-	-	-	-
MT122864	ncbi-nuccore-short	4	-	-	-	-
MT122865	ncbi-nuccore-short	4	-	-	-	-
MT122866	ncbi-nuccore-short	4	-	-	-	-
MT122867	ncbi-nuccore-short	4	-	-	-	-
MT122868	ncbi-nuccore-short	4	-	-	-	-
MT122869	ncbi-nuccore-short	4	-	-	-	-
MT122870	ncbi-nuccore-short	4	-	-	-	-
MT122871	ncbi-nuccore-short	4	-	-	-	-
MT122872	ncbi-nuccore-short	4	-	-	-	-
MT122873	ncbi-nuccore-short	4	-	-	-	-
MT122874	ncbi-nuccore-short	4	-	-	-	-
MT122875	ncbi-nuccore-short	4	-	-	-	-
MT122876	ncbi-nuccore-short	4	-	-	-	-
MT122877	ncbi-nuccore-short	4	-	-	-	-
MT122878	ncbi-nuccore-short	4	-	-	-	-
MT122879	ncbi-nuccore-short	4	-	-	-	-
MT122880	ncbi-nuccore-short	4	-	-	-	-
MT122881	ncbi-nuccore-short	4	-	-	-	-
MT122882	ncbi-nuccore-short	4	-	-	-	-
MT122883	ncbi-nuccore-short	4	-	-	-	-
MT122884	ncbi-nuccore-short	4	-	-	-	-
MT122885	ncbi-nuccore-short	4	-	-	-	-
MT122886	ncbi-nuccore-short	4	-	-	-	-
MT122887	ncbi-nuccore-short	4	-	-	-	-
MT122888	ncbi-nuccore-short	4	-	-	-	-
MT122889	ncbi-nuccore-short	4	-	-	-	-
MT122890	ncbi-nuccore-short	4	-	-	-	-
MT122891	ncbi-nuccore-short	4	-	-	-	-
MT122892	ncbi-nuccore-short	4	-	-	-	-
MT122893	ncbi-nuccore-short	4	-	-	-	-
MT122894	ncbi-nuccore-short	4	-	-	-	-
MT122895	ncbi-nuccore-short	4	-	-	-	-
MT122896	ncbi-nuccore-short	4	-	-	-	-
MT126435	ncbi-nuccore-short	1	-	-	-	-
MT126436	ncbi-nuccore-short	1	-	-	-	-
MT126437	ncbi-nuccore-short	1	-	-	-	-
MT126438	ncbi-nuccore-short	1	-	-	-	-
MT126439	ncbi-nuccore-short	1	-	-	-	-
MT126440	ncbi-nuccore-short	1	-	-	-	-
MT126441	ncbi-nuccore-short	1	-	-	-	-
MT182024	ncbi-nuccore-short	4	-	-	-	-
MT182025	ncbi-nuccore-short	4	-	-	-	-
MT182725	ncbi-nuccore-short	2	-	-	-	-
MT182726	ncbi-nuccore-short	2	-	-	-	-
MT182727	ncbi-nuccore-short	2	-	-	-	-
MT182728	ncbi-nuccore-short	2	-	-	-	-
MT182729	ncbi-nuccore-short	2	-	-	-	-
MT182730	ncbi-nuccore-short	2	-	-	-	-
MT182731	ncbi-nuccore-short	2	-	-	-	-
MT211249	ncbi-nuccore-short	2	-	-	-	-
MT211250	ncbi-nuccore-short	2	-	-	-	-
MT211251	ncbi-nuccore-short	2	-	-	-	-
MT211252	ncbi-nuccore-short	2	-	-	-	-
MT211253	ncbi-nuccore-short	2	-	-	-	-
MT211254	ncbi-nuccore-short	2	-	-	-	-
MT211255	ncbi-nuccore-short	2	-	-	-	-
MT211256	ncbi-nuccore-short	2	-	-	-	-
MT211257	ncbi-nuccore-short	2	-	-	-	-
MT211258	ncbi-nuccore-short	2	-	-	-	-
MT211259	ncbi-nuccore-short	2	-	-	-	-
MT211260	ncbi-nuccore-short	2	-	-	-	-
MT211261	ncbi-nuccore-short	2	-	-	-	-
MT211262	ncbi-nuccore-short	2	-	-	-	-
MT211263	ncbi-nuccore-short	2	-	-	-	-
MT211264	ncbi-nuccore-short	2	-	-	-	-
MT211265	ncbi-nuccore-short	2	-	-	-	-
MT211266	ncbi-nuccore-short	2	-	-	-	-
MT211267	ncbi-nuccore-short	2	-	-	-	-
MT211268	ncbi-nuccore-short	2	-	-	-	-
MT211269	ncbi-nuccore-short	2	-	-	-	-
MT224915	ncbi-nuccore-short	3	-	-	-	-
MT224916	ncbi-nuccore-short	3	-	-	-	-
MT224917	ncbi-nuccore-short	3	-	-	-	-
MT224918	ncbi-nuccore-short	3	-	-	-	-
MT224919	ncbi-nuccore-short	3	-	-	-	-
MT224920	ncbi-nuccore-short	3	-	-	-	-
MT224921	ncbi-nuccore-short	3	-	-	-	-
MT252643	ncbi-nuccore-short	2	-	-	-	-
MT252644	ncbi-nuccore-short	2	-	-	-	-
MT252645	ncbi-nuccore-short	2	-	-	-	-
MT252646	ncbi-nuccore-short	2	-	-	-	-
MT252647	ncbi-nuccore-short	2	-	-	-	-
MT252648	ncbi-nuccore-short	2	-	-	-	-
MT252649	ncbi-nuccore-short	2	-	-	-	-
MT252650	ncbi-nuccore-short	2	-	-	-	-
MT252651	ncbi-nuccore-short	2	-	-	-	-
MT252652	ncbi-nuccore-short	2	-	-	-	-
MT252653	ncbi-nuccore-short	2	-	-	-	-
MT252654	ncbi-nuccore-short	2	-	-	-	-
MT252655	ncbi-nuccore-short	2	-	-	-	-
MT252656	ncbi-nuccore-short	2	-	-	-	-
MT252657	ncbi-nuccore-short	2	-	-	-	-
MT252658	ncbi-nuccore-short	2	-	-	-	-
MT252659	ncbi-nuccore-short	2	-	-	-	-
MT256401	ncbi-nuccore-short	2	-	-	-	-
MT256402	ncbi-nuccore-short	2	-	-	-	-
MT269038	ncbi-nuccore-short	1	-	-	-	-
MT377728	ncbi-nuccore-short	1	-	-	-	-
MT377729	ncbi-nuccore-short	2	-	-	-	-
MT377730	ncbi-nuccore-short	3	-	-	-	-
MT377731	ncbi-nuccore-short	3	-	-	-	-
MT377732	ncbi-nuccore-short	3	-	-	-	-
MT377733	ncbi-nuccore-short	3	-	-	-	-
MT377734	ncbi-nuccore-short	3	-	-	-	-
MT377735	ncbi-nuccore-short	4	-	-	-	-
MT377736	ncbi-nuccore-short	4	-	-	-	-
MT377737	ncbi-nuccore-short	4	-	-	-	-
MT377738	ncbi-nuccore-short	4	-	-	-	-
MT377739	ncbi-nuccore-short	4	-	-	-	-
MT377740	ncbi-nuccore-short	4	-	-	-	-
MT377741	ncbi-nuccore-short	4	-	-	-	-
MT377742	ncbi-nuccore-short	4	-	-	-	-
MT377743	ncbi-nuccore-short	4	-	-	-	-
MT377744	ncbi-nuccore-short	4	-	-	-	-
MT377745	ncbi-nuccore-short	4	-	-	-	-
MT377746	ncbi-nuccore-short	4	-	-	-	-
MT377747	ncbi-nuccore-short	4	-	-	-	-
MT377748	ncbi-nuccore-short	4	-	-	-	-
MT377749	ncbi-nuccore-short	4	-	-	-	-
MT379579	ncbi-nuccore-short	2	-	-	-	-
MT379580	ncbi-nuccore-short	2	-	-	-	-
MT379581	ncbi-nuccore-short	2	-	-	-	-
MT379582	ncbi-nuccore-short	2	-	-	-	-
MT379583	ncbi-nuccore-short	2	-	-	-	-
MT379584	ncbi-nuccore-short	2	-	-	-	-
MT379585	ncbi-nuccore-short	2	-	-	-	-
MT379586	ncbi-nuccore-short	2	-	-	-	-
MT379587	ncbi-nuccore-short	2	-	-	-	-
MT379588	ncbi-nuccore-short	2	-	-	-	-
MT379589	ncbi-nuccore-short	2	-	-	-	-
MT379590	ncbi-nuccore-short	2	-	-	-	-
MT379591	ncbi-nuccore-short	2	-	-	-	-
MT379592	ncbi-nuccore-short	2	-	-	-	-
MT379593	ncbi-nuccore-short	2	-	-	-	-
MT379594	ncbi-nuccore-short	2	-	-	-	-
MT379595	ncbi-nuccore-short	2	-	-	-	-
MT379596	ncbi-nuccore-short	2	-	-	-	-
MT379597	ncbi-nuccore-short	2	-	-	-	-
MT379598	ncbi-nuccore-short	2	-	-	-	-
MT379599	ncbi-nuccore-short	2	-	-	-	-
MT379600	ncbi-nuccore-short	2	-	-	-	-
MT379601	ncbi-nuccore-short	2	-	-	-	-
MT379602	ncbi-nuccore-short	2	-	-	-	-
MT379603	ncbi-nuccore-short	2	-	-	-	-
MT379604	ncbi-nuccore-short	2	-	-	-	-
MT379605	ncbi-nuccore-short	2	-	-	-	-
MT379606	ncbi-nuccore-short	2	-	-	-	-
MT379607	ncbi-nuccore-short	2	-	-	-	-
MT379608	ncbi-nuccore-short	2	-	-	-	-
MT379609	ncbi-nuccore-short	2	-	-	-	-
MT379610	ncbi-nuccore-short	2	-	-	-	-
MT379611	ncbi-nuccore-short	2	-	-	-	-
MT379612	ncbi-nuccore-short	2	-	-	-	-
MT447146	ncbi-nuccore-short	1	-	-	-	-
MT447148	ncbi-nuccore-short	1	-	-	-	-
MT447149	ncbi-nuccore-short	1	-	-	-	-
MT447150	ncbi-nuccore-short	1	-	-	-	-
MT447151	ncbi-nuccore-short	1	-	-	-	-
MT447152	ncbi-nuccore-short	1	-	-	-	-
MT447153	ncbi-nuccore-short	1	-	-	-	-
MT524489	ncbi-nuccore-short	1	-	-	-	-
MT524490	ncbi-nuccore-short	1	-	-	-	-
MT524491	ncbi-nuccore-short	1	-	-	-	-
MT524492	ncbi-nuccore-short	1	-	-	-	-
MT524493	ncbi-nuccore-short	1	-	-	-	-
MT524494	ncbi-nuccore-short	1	-	-	-	-
MT524495	ncbi-nuccore-short	1	-	-	-	-
MT524496	ncbi-nuccore-short	1	-	-	-	-
MT524497	ncbi-nuccore-short	2	-	-	-	-
MT524498	ncbi-nuccore-short	2	-	-	-	-
MT524499	ncbi-nuccore-short	2	-	-	-	-
MT524500	ncbi-nuccore-short	2	-	-	-	-
MT524501	ncbi-nuccore-short	2	-	-	-	-
MT524502	ncbi-nuccore-short	2	-	-	-	-
MT524503	ncbi-nuccore-short	4	-	-	-	-
MT524504	ncbi-nuccore-short	4	-	-	-	-
MT524505	ncbi-nuccore-short	4	-	-	-	-
MT524506	ncbi-nuccore-short	4	-	-	-	-
MT524507	ncbi-nuccore-short	4	-	-	-	-
MT524508	ncbi-nuccore-short	4	-	-	-	-
MT524509	ncbi-nuccore-short	4	-	-	-	-
MT524510	ncbi-nuccore-short	4	-	-	-	-
MT524511	ncbi-nuccore-short	4	-	-	-	-
MT524512	ncbi-nuccore-short	4	-	-	-	-
MT524513	ncbi-nuccore-short	4	-	-	-	-
MT582502	ncbi-nuccore-short	2	-	-	-	-
MT583832	ncbi-nuccore-short	2	-	-	-	-
MT705004	ncbi-nuccore-short	1	-	-	-	-
MT705005	ncbi-nuccore-short	1	-	-	-	-
MT705017	ncbi-nuccore-short	1	-	-	-	-
MT705018	ncbi-nuccore-short	1	-	-	-	-
MT705019	ncbi-nuccore-short	1	-	-	-	-
MT705020	ncbi-nuccore-short	1	-	-	-	-
MT705021	ncbi-nuccore-short	1	-	-	-	-
MT705022	ncbi-nuccore-short	1	-	-	-	-
MT705023	ncbi-nuccore-short	1	-	-	-	-
MT705024	ncbi-nuccore-short	1	-	-	-	-
MT705025	ncbi-nuccore-short	1	-	-	-	-
MT705026	ncbi-nuccore-short	1	-	-	-	-
MT705027	ncbi-nuccore-short	1	-	-	-	-
MT705028	ncbi-nuccore-short	1	-	-	-	-
MT705029	ncbi-nuccore-short	1	-	-	-	-
MT705030	ncbi-nuccore-short	1	-	-	-	-
MT705031	ncbi-nuccore-short	1	-	-	-	-
MT705032	ncbi-nuccore-short	1	-	-	-	-
MT705033	ncbi-nuccore-short	1	-	-	-	-
MT705034	ncbi-nuccore-short	1	-	-	-	-
MT705035	ncbi-nuccore-short	1	-	-	-	-
MT705036	ncbi-nuccore-short	1	-	-	-	-
MT705037	ncbi-nuccore-short	1	-	-	-	-
MT705038	ncbi-nuccore-short	1	-	-	-	-
MT705039	ncbi-nuccore-short	1	-	-	-	-
MT705040	ncbi-nuccore-short	1	-	-	-	-
MT705041	ncbi-nuccore-short	1	-	-	-	-
MT705042	ncbi-nuccore-short	1	-	-	-	-
MT705043	ncbi-nuccore-short	1	-	-	-	-
MT705044	ncbi-nuccore-short	1	-	-	-	-
MT705045	ncbi-nuccore-short	1	-	-	-	-
MT705046	ncbi-nuccore-short	1	-	-	-	-
MT705047	ncbi-nuccore-short	1	-	-	-	-
MT705048	ncbi-nuccore-short	1	-	-	-	-
MT705049	ncbi-nuccore-short	1	-	-	-	-
MT705050	ncbi-nuccore-short	1	-	-	-	-
MT705051	ncbi-nuccore-short	1	-	-	-	-
MT705052	ncbi-nuccore-short	1	-	-	-	-
MT705053	ncbi-nuccore-short	1	-	-	-	-
MT705054	ncbi-nuccore-short	1	-	-	-	-
MT705055	ncbi-nuccore-short	1	-	-	-	-
MT705056	ncbi-nuccore-short	1	-	-	-	-
MT705057	ncbi-nuccore-short	1	-	-	-	-
MT705058	ncbi-nuccore-short	1	-	-	-	-
MT705059	ncbi-nuccore-short	1	-	-	-	-
MT705060	ncbi-nuccore-short	1	-	-	-	-
MT705061	ncbi-nuccore-short	1	-	-	-	-
MT705062	ncbi-nuccore-short	1	-	-	-	-
MT705063	ncbi-nuccore-short	1	-	-	-	-
MT705064	ncbi-nuccore-short	1	-	-	-	-
MT705065	ncbi-nuccore-short	1	-	-	-	-
MT705066	ncbi-nuccore-short	1	-	-	-	-
MT705067	ncbi-nuccore-short	1	-	-	-	-
MT705068	ncbi-nuccore-short	1	-	-	-	-
MT705069	ncbi-nuccore-short	1	-	-	-	-
MT705070	ncbi-nuccore-short	1	-	-	-	-
MT705071	ncbi-nuccore-short	1	-	-	-	-
MT705072	ncbi-nuccore-short	1	-	-	-	-
MT705073	ncbi-nuccore-short	1	-	-	-	-
MT705074	ncbi-nuccore-short	1	-	-	-	-
MT705075	ncbi-nuccore-short	1	-	-	-	-
MT705076	ncbi-nuccore-short	1	-	-	-	-
MT705077	ncbi-nuccore-short	1	-	-	-	-
MT705078	ncbi-nuccore-short	1	-	-	-	-
MT705079	ncbi-nuccore-short	1	-	-	-	-
MT705080	ncbi-nuccore-short	1	-	-	-	-
MT705081	ncbi-nuccore-short	1	-	-	-	-
MT705082	ncbi-nuccore-short	1	-	-	-	-
MT705083	ncbi-nuccore-short	1	-	-	-	-
MT705084	ncbi-nuccore-short	1	-	-	-	-
MT705085	ncbi-nuccore-short	1	-	-	-	-
MT705086	ncbi-nuccore-short	1	-	-	-	-
MT705087	ncbi-nuccore-short	1	-	-	-	-
MT705088	ncbi-nuccore-short	1	-	-	-	-
MT705089	ncbi-nuccore-short	1	-	-	-	-
MT705090	ncbi-nuccore-short	1	-	-	-	-
MT705091	ncbi-nuccore-short	1	-	-	-	-
MT705092	ncbi-nuccore-short	1	-	-	-	-
MT705093	ncbi-nuccore-short	1	-	-	-	-
MT705094	ncbi-nuccore-short	1	-	-	-	-
MT705095	ncbi-nuccore-short	1	-	-	-	-
MT705096	ncbi-nuccore-short	1	-	-	-	-
MT705097	ncbi-nuccore-short	1	-	-	-	-
MT705098	ncbi-nuccore-short	1	-	-	-	-
MT705099	ncbi-nuccore-short	1	-	-	-	-
MT705100	ncbi-nuccore-short	1	-	-	-	-
MT705101	ncbi-nuccore-short	1	-	-	-	-
MT705102	ncbi-nuccore-short	1	-	-	-	-
MT705103	ncbi-nuccore-short	1	-	-	-	-
MT705104	ncbi-nuccore-short	1	-	-	-	-
MT705105	ncbi-nuccore-short	1	-	-	-	-
MT705106	ncbi-nuccore-short	1	-	-	-	-
MT705107	ncbi-nuccore-short	1	-	-	-	-
MT705108	ncbi-nuccore-short	1	-	-	-	-
MT705109	ncbi-nuccore-short	1	-	-	-	-
MT705110	ncbi-nuccore-short	1	-	-	-	-
MT705111	ncbi-nuccore-short	1	-	-	-	-
MT705112	ncbi-nuccore-short	1	-	-	-	-
MT705113	ncbi-nuccore-short	1	-	-	-	-
MT705114	ncbi-nuccore-short	1	-	-	-	-
MT705115	ncbi-nuccore-short	1	-	-	-	-
MT705116	ncbi-nuccore-short	1	-	-	-	-
MT705117	ncbi-nuccore-short	1	-	-	-	-
MT705118	ncbi-nuccore-short	1	-	-	-	-
MT705119	ncbi-nuccore-short	1	-	-	-	-
MT705120	ncbi-nuccore-short	1	-	-	-	-
MT705121	ncbi-nuccore-short	1	-	-	-	-
MT705122	ncbi-nuccore-short	1	-	-	-	-
MT705123	ncbi-nuccore-short	1	-	-	-	-
MT705124	ncbi-nuccore-short	1	-	-	-	-
MT705125	ncbi-nuccore-short	1	-	-	-	-
MT705126	ncbi-nuccore-short	1	-	-	-	-
MT705127	ncbi-nuccore-short	1	-	-	-	-
MT705128	ncbi-nuccore-short	1	-	-	-	-
MT705129	ncbi-nuccore-short	1	-	-	-	-
MT705130	ncbi-nuccore-short	1	-	-	-	-
MT705131	ncbi-nuccore-short	1	-	-	-	-
MT705132	ncbi-nuccore-short	1	-	-	-	-
MT705133	ncbi-nuccore-short	1	-	-	-	-
MT705134	ncbi-nuccore-short	1	-	-	-	-
MT705135	ncbi-nuccore-short	1	-	-	-	-
MT705136	ncbi-nuccore-short	1	-	-	-	-
MT705137	ncbi-nuccore-short	1	-	-	-	-
MT705138	ncbi-nuccore-short	1	-	-	-	-
MT705139	ncbi-nuccore-short	1	-	-	-	-
MT705140	ncbi-nuccore-short	1	-	-	-	-
MT705141	ncbi-nuccore-short	1	-	-	-	-
MT705142	ncbi-nuccore-short	1	-	-	-	-
MT705143	ncbi-nuccore-short	1	-	-	-	-
MT705144	ncbi-nuccore-short	1	-	-	-	-
MT705145	ncbi-nuccore-short	1	-	-	-	-
MT705146	ncbi-nuccore-short	1	-	-	-	-
MT705147	ncbi-nuccore-short	1	-	-	-	-
MT705148	ncbi-nuccore-short	1	-	-	-	-
MT705149	ncbi-nuccore-short	1	-	-	-	-
MT705150	ncbi-nuccore-short	1	-	-	-	-
MT705151	ncbi-nuccore-short	1	-	-	-	-
MT705152	ncbi-nuccore-short	1	-	-	-	-
MT705153	ncbi-nuccore-short	1	-	-	-	-
MT705574	ncbi-nuccore-short	2	-	-	-	-
MT705575	ncbi-nuccore-short	2	-	-	-	-
MT705576	ncbi-nuccore-short	2	-	-	-	-
MT705577	ncbi-nuccore-short	2	-	-	-	-
MT705578	ncbi-nuccore-short	2	-	-	-	-
MT705579	ncbi-nuccore-short	2	-	-	-	-
MT705580	ncbi-nuccore-short	2	-	-	-	-
MT705581	ncbi-nuccore-short	2	-	-	-	-
MT705582	ncbi-nuccore-short	2	-	-	-	-
MT705583	ncbi-nuccore-short	2	-	-	-	-
MT705584	ncbi-nuccore-short	2	-	-	-	-
MT705585	ncbi-nuccore-short	2	-	-	-	-
MT705586	ncbi-nuccore-short	2	-	-	-	-
MT705587	ncbi-nuccore-short	2	-	-	-	-
MT705588	ncbi-nuccore-short	2	-	-	-	-
MT705589	ncbi-nuccore-short	2	-	-	-	-
MT705590	ncbi-nuccore-short	2	-	-	-	-
MT705591	ncbi-nuccore-short	2	-	-	-	-
MT705592	ncbi-nuccore-short	2	-	-	-	-
MT705593	ncbi-nuccore-short	2	-	-	-	-
MT705594	ncbi-nuccore-short	2	-	-	-	-
MT705595	ncbi-nuccore-short	2	-	-	-	-
MT705596	ncbi-nuccore-short	2	-	-	-	-
MT705597	ncbi-nuccore-short	2	-	-	-	-
MT705598	ncbi-nuccore-short	2	-	-	-	-
MT705599	ncbi-nuccore-short	2	-	-	-	-
MT705600	ncbi-nuccore-short	2	-	-	-	-
MT705601	ncbi-nuccore-short	2	-	-	-	-
MT705602	ncbi-nuccore-short	2	-	-	-	-
MT705603	ncbi-nuccore-short	2	-	-	-	-
MT705604	ncbi-nuccore-short	2	-	-	-	-
MT705605	ncbi-nuccore-short	2	-	-	-	-
MT705606	ncbi-nuccore-short	2	-	-	-	-
MT705607	ncbi-nuccore-short	2	-	-	-	-
MT705608	ncbi-nuccore-short	2	-	-	-	-
MT705609	ncbi-nuccore-short	2	-	-	-	-
MT705610	ncbi-nuccore-short	2	-	-	-	-
MT705611	ncbi-nuccore-short	2	-	-	-	-
MT705612	ncbi-nuccore-short	2	-	-	-	-
MT705613	ncbi-nuccore-short	2	-	-	-	-
MT705614	ncbi-nuccore-short	2	-	-	-	-
MT705615	ncbi-nuccore-short	2	-	-	-	-
MT799878	ncbi-nuccore-short	2	-	-	-	-
MT799879	ncbi-nuccore-short	2	-	-	-	-
MT799880	ncbi-nuccore-short	2	-	-	-	-
MT799881	ncbi-nuccore-short	2	-	-	-	-
MT799882	ncbi-nuccore-short	2	-	-	-	-
MT804406	ncbi-nuccore-short	4	-	-	-	-
MT804407	ncbi-nuccore-short	4	-	-	-	-
MT804408	ncbi-nuccore-short	4	-	-	-	-
MT804409	ncbi-nuccore-short	4	-	-	-	-
MT804410	ncbi-nuccore-short	4	-	-	-	-
MT804411	ncbi-nuccore-short	4	-	-	-	-
MT804412	ncbi-nuccore-short	3	-	-	-	-
MT804413	ncbi-nuccore-short	3	-	-	-	-
MT804414	ncbi-nuccore-short	1	-	-	-	-
MT804415	ncbi-nuccore-short	1	-	-	-	-
MT804416	ncbi-nuccore-short	4	-	-	-	-
MT804417	ncbi-nuccore-short	2	-	-	-	-
MT804418	ncbi-nuccore-short	4	-	-	-	-
MT804419	ncbi-nuccore-short	3	-	-	-	-
MT804420	ncbi-nuccore-short	3	-	-	-	-
MT804421	ncbi-nuccore-short	1	-	-	-	-
MT804422	ncbi-nuccore-short	3	-	-	-	-
MT804423	ncbi-nuccore-short	3	-	-	-	-
MT804424	ncbi-nuccore-short	4	-	-	-	-
MT804425	ncbi-nuccore-short	4	-	-	-	-
MT804426	ncbi-nuccore-short	2	-	-	-	-
MT804427	ncbi-nuccore-short	1	-	-	-	-
MT804428	ncbi-nuccore-short	1	-	-	-	-
MT804429	ncbi-nuccore-short	1	-	-	-	-
MT804430	ncbi-nuccore-short	1	-	-	-	-
MT804431	ncbi-nuccore-short	1	-	-	-	-
MT804432	ncbi-nuccore-short	1	-	-	-	-
MT804433	ncbi-nuccore-short	1	-	-	-	-
MT804434	ncbi-nuccore-short	1	-	-	-	-
MT804435	ncbi-nuccore-short	1	-	-	-	-
MT804436	ncbi-nuccore-short	1	-	-	-	-
MT804437	ncbi-nuccore-short	1	-	-	-	-
MT804438	ncbi-nuccore-short	1	-	-	-	-
MT804439	ncbi-nuccore-short	1	-	-	-	-
MT804440	ncbi-nuccore-short	1	-	-	-	-
MT804441	ncbi-nuccore-short	1	-	-	-	-
MT804442	ncbi-nuccore-short	1	-	-	-	-
MT804443	ncbi-nuccore-short	1	-	-	-	-
MT804444	ncbi-nuccore-short	1	-	-	-	-
MT804445	ncbi-nuccore-short	1	-	-	-	-
MT804446	ncbi-nuccore-short	1	-	-	-	-
MT804447	ncbi-nuccore-short	1	-	-	-	-
MT804448	ncbi-nuccore-short	1	-	-	-	-
MT804449	ncbi-nuccore-short	1	-	-	-	-
MT804450	ncbi-nuccore-short	1	-	-	-	-
MT804451	ncbi-nuccore-short	1	-	-	-	-
MT804452	ncbi-nuccore-short	1	-	-	-	-
MT804453	ncbi-nuccore-short	1	-	-	-	-
MT804454	ncbi-nuccore-short	1	-	-	-	-
MT804455	ncbi-nuccore-short	1	-	-	-	-
MT804456	ncbi-nuccore-short	1	-	-	-	-
MT804457	ncbi-nuccore-short	1	-	-	-	-
MT804458	ncbi-nuccore-short	1	-	-	-	-
MT804459	ncbi-nuccore-short	1	-	-	-	-
MT804460	ncbi-nuccore-short	1	-	-	-	-
MT804461	ncbi-nuccore-short	1	-	-	-	-
MT804462	ncbi-nuccore-short	1	-	-	-	-
MT804463	ncbi-nuccore-short	1	-	-	-	-
MT804464	ncbi-nuccore-short	1	-	-	-	-
MT804465	ncbi-nuccore-short	1	-	-	-	-
MT804466	ncbi-nuccore-short	1	-	-	-	-
MT804467	ncbi-nuccore-short	1	-	-	-	-
MT804468	ncbi-nuccore-short	1	-	-	-	-
MT804469	ncbi-nuccore-short	1	-	-	-	-
MT804470	ncbi-nuccore-short	1	-	-	-	-
MT804471	ncbi-nuccore-short	1	-	-	-	-
MT804472	ncbi-nuccore-short	1	-	-	-	-
MT804473	ncbi-nuccore-short	1	-	-	-	-
MT804474	ncbi-nuccore-short	1	-	-	-	-
MT804475	ncbi-nuccore-short	1	-	-	-	-
MT804476	ncbi-nuccore-short	1	-	-	-	-
MT804477	ncbi-nuccore-short	1	-	-	-	-
MT804478	ncbi-nuccore-short	1	-	-	-	-
MT804479	ncbi-nuccore-short	1	-	-	-	-
MT804480	ncbi-nuccore-short	1	-	-	-	-
MT804481	ncbi-nuccore-short	1	-	-	-	-
MT804482	ncbi-nuccore-short	1	-	-	-	-
MT804483	ncbi-nuccore-short	1	-	-	-	-
MT804484	ncbi-nuccore-short	1	-	-	-	-
MT804485	ncbi-nuccore-short	1	-	-	-	-
MT804486	ncbi-nuccore-short	1	-	-	-	-
MT804487	ncbi-nuccore-short	1	-	-	-	-
MT804488	ncbi-nuccore-short	1	-	-	-	-
MT804489	ncbi-nuccore-short	1	-	-	-	-
